"id","price.avg","brand","colors","imageURLs"
"AVpffkGhilAPnD_xct2x",78,"Coloriffics","","https://i5.walmartimages.com/asr/04c47e84-6c2b-43db-9d2e-d42d7460ecd6_1.cf71554280a38d1b427c8c51eda8cb3a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpffKUh1cnluZ0-ll0L",78,"Ralph Lauren","","https://i5.walmartimages.com/asr/1060f0ce-edf2-4daf-a9cd-ddec19610495_1.88f2ab22b746ada66522b6d395bc1147.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfFY8_1cnluZ0-dkD2",78,"Yellow Box","","https://i5.walmartimages.com/asr/3a791736-e0de-493d-b29e-51bd47f09002_1.259425737da31a8cd9c14451b0c4e4b4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfiwLfLJeJML43_F-D",78,"Nina","Gold","https://i5.walmartimages.com/asr/e780e3c3-250d-449b-9d94-be120bdd1ddf_1.c7d23d19b0aa8f42a8b8b630d671f4bc.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfO1241cnluZ0-gtLc",78,"Michael Kors","","https://i5.walmartimages.com/asr/ab96e7ec-5c05-4a36-bad5-3fa9e35c75c5_1.bd5d9d08e0acf0a8844b889413fa63c3.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpft8COLJeJML43Cc08",78,"Saucony","","https://i5.walmartimages.com/asr/60d00f85-a288-4ba4-ab3b-363ebc10d68f_1.d5e7ed23498e7ccce143c14f22852168.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpftX3_1cnluZ0-p0nL",78,"Maria Sharapova by Cole Haan","Gray","http://i.ebayimg.com/images/g/3UUAAOSwFGNWRSEl/s-l300.jpg,http://i.ebayimg.com/images/g/3UUAAOSwFGNWRSEl/s-l64.jpg,http://i.ebayimg.com/images/g/nHUAAOSwMTZWRSEl/s-l64.jpg,http://i.ebayimg.com/images/g/tUYAAOSwkZhWRSEl/s-l64.jpg,http://i.ebayimg.com/images/g/vrcAAOSwT4lWRSEm/s-l64.jpg,http://i.ebayimg.com/images/g/hzoAAOSwvt1WRSEm/s-l64.jpg,http://i.ebayimg.com/00/z/05gAAOSwEeFVOUUq/$_10.png"
"AVpfuozZ1cnluZ0-qNYa",78,"Beacon","","http://i5.walmartimages.com/asr/e0ce8661-5f94-4df1-99dc-915a5396a401_1.2c22476c3d24e60e3fc2f69c2f666e55.jpeg?odnHeight=450&odnWidth=450"
"AVpfV3r0ilAPnD_xaAKU",78,"Ivanka Trump","","https://i5.walmartimages.com/asr/8b33d720-8c05-4321-aef9-8d86ec6904fe_1.fc2c0d8ccb74e264bcd283fe4d83c10b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfVRv2LJeJML437Qw4",78,"Nike","Pink","https://i5.walmartimages.com/asr/3b7f379f-f604-4171-a54a-4f5678f2b40b_1.97057afc0c0d82bb44d92e045827cf0f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,http://ecx.images-amazon.com/images/I/41NEOnnPOfL._SX395_QL70_.jpg,http://ecx.images-amazon.com/images/I/41NEOnnPOfL._US40_.jpg"
"AVpg0YMk1cnluZ0-6tOr",78,"Timberland Pro","","https://i5.walmartimages.com/asr/67542445-f11a-4555-b0bf-85cad0ee8f3b_1.75fa782c8fe583770db400f26ad0be8d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/3a3652a8-a884-47bd-8df2-5e95ef43f13b_1.116bf0350b8ce56fa926289f093648fa.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVphY7M_1cnluZ0-B5Eu",78,"Novica","Black","http://ak1.ostkcdn.com/images/products/6291223/Alpaca-Wool-Nostalgia-Sweater-Peru-894f4e7e-7dec-48c9-9a58-e66cd3b2b5cf_80.jpg,http://ak1.ostkcdn.com/images/products/6291223/Alpaca-Wool-Nostalgia-Sweater-Peru-48cf2977-24b9-4b27-a6a5-d342bf0773d1_80.jpg"
"AVpikuOkilAPnD_xFc_2",78,"","White,Black,Green","http://ecx.images-amazon.com/images/I/31fkQtMgHyL._SS40_.jpg,http://ecx.images-amazon.com/images/I/41HFhCyDU2L._SS40_.jpg,http://ecx.images-amazon.com/images/I/416Ja7S2kHL._SY300_QL70_.jpg,https://images-na.ssl-images-amazon.com/images/I/31fkQtMgHyL._SS40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41t6JWYCuvL._SS40_.jpg,http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg,http://ecx.images-amazon.com/images/I/4172nLlr4ML._SS40_.jpg,http://ecx.images-amazon.com/images/I/41t6JWYCuvL._SS40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41aLN272gSL._SS40_.jpg,http://ecx.images-amazon.com/images/I/416Ja7S2kHL._SS40_.jpg,https://images-na.ssl-images-amazon.com/images/I/416Ja7S2kHL._SS40_.jpg,https://images-na.ssl-images-amazon.com/images/I/4172nLlr4ML._SS40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41HFhCyDU2L._SS40_.jpg,https://images-na.ssl-images-amazon.com/images/I/416Ja7S2kHL._SY300_QL70_.jpg,http://ecx.images-amazon.com/images/I/41aLN272gSL._SS40_.jpg"
"AVpe5T9QLJeJML43xvDX",77,"G BY GUESS","Black","https://i5.walmartimages.com/asr/ed325b53-cdb5-4b18-b209-dbd892caabee_1.a8fa78674495bd8e0e66d42a3ebe7763.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpe6jRM1cnluZ0-ZuRp",77,"Puma","","http://pumaecom.scene7.com/is/image/PUMAECOM/188534_01_01_EEA?$PUM_PDP$"
"AVpfa02r1cnluZ0-kb4_",77,"Vince Camuto","","https://i5.walmartimages.com/asr/780c5f6c-cb9d-47b4-b68a-db4d7d9fb646_1.7cf4820c327d566d78eeddecf05378cd.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfb6pYLJeJML439MV2",77,"Puma","","http://pumaecom.scene7.com/is/image/PUMAECOM/355462_30_01_EEA?$PUM_PDP$"
"AVpfbj6J1cnluZ0-kokm",77,"Nurse Mates","","http://ecx.images-amazon.com/images/I/41yrhCTe58L._SX395_QL70_.jpg,http://ecx.images-amazon.com/images/I/41yrhCTe58L._US40_.jpg"
"AVpfHHBOilAPnD_xVLT6",77,"All Black","Brown","https://i5.walmartimages.com/asr/102eaae4-9c31-4716-835b-e61ec1dfceb5_1.b9e5b937ba244b85f8c7fc3a322c4b2c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfhX-YLJeJML43-spR",77,"Cr","Brown","http://c.shld.net/rpx/i/s/pi/mp/10138477/prod_6288158129?src=http%3A%2F%2Fi.ebayimg.com%2Fimages%2Fg%2FVdEAAOSwA4dWNnLx%2Fs-l1600.jpg&d=2763578a50a92ed803387000007d0c2ece2c7f69"
"AVpfihpdLJeJML43_BfZ",77,"Soludos","","https://i5.walmartimages.com/asr/c9bea4cb-1b72-4437-8fbf-f79664ffc935_1.a85158fe8e8807bf734b219e2220e061.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfP04PilAPnD_xYDUF",77,"Elites by Walking Cradles","Beige","https://i5.walmartimages.com/asr/0d6b64a8-5f75-4a51-943d-185eaa199e54_1.93f2225db254b340c9681989819ae00a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfPrQ61cnluZ0-g-ym",77,"Josef Seibel","",""
"AVpg4uJgLJeJML43T-m2",77,"Charly Amar","","https://i5.walmartimages.com/asr/752c6645-8068-4fee-8c9b-b3a486dba1a5_1.53984387731f78263a30ed1789432176.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpg6TNQ1cnluZ0-73He",77,"SoftWalk","",""
"AVpgexC61cnluZ0-2Cpl",77,"SummitFashions","Orange","https://i5.walmartimages.com/asr/98280a11-a780-4c1f-95d3-be5430dd5bb0_1.e4f2e82cd14941f2bfad1406ccbd630a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpgy9UEilAPnD_xxZtP",77,"Roper","Black","https://i5.walmartimages.com/asr/032993c3-f4da-4f80-9133-2ac4c121b0bc_1.2baeeb9dd25014648b3f5b2ca33d677d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVph8jn41cnluZ0-IKeX",77,"Touch Ups","","https://i5.walmartimages.com/asr/9de92f27-e5bb-4d55-9c6b-d28355fa284b_1.4619334807f7d270d3d16f6552b0d31c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVphCNx3LJeJML43V5LS",77,"Bellini","Gold","https://i5.walmartimages.com/asr/baaf0f4f-0ac3-4680-b9d7-3377a370c7ed_1.2c9aec45b60551125d4299aed49e9347.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpiuAyEilAPnD_xG6Ta",77,"GUESS","Multicolor","https://i5.walmartimages.com/asr/2d1ac911-7849-4513-bbc3-cb03da9f8328_1.81a65fe110ae4d5cfaaf7d19da7b94a6.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpjAOxQilAPnD_xJgsI",77,"Nine West","Brown","https://i5.walmartimages.com/asr/2cf66705-0e7f-47e0-a4ef-a9873d061f61_1.3efe7840db0b08c3c135c7cc5805236e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpe_CLFLJeJML43z0bH",76,"BareTraps","Brown","https://i5.walmartimages.com/asr/55fc9ec2-7cba-48fa-b8c1-d9e1ebac6c5c_1.f16acaf43b95380059d953e261c534c0.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpe91jqilAPnD_xR9Z7",76,"NAYA","","http://i5.walmartimages.com/dfw/dce07b8c-c999/k2-_d5a4ef1f-f1fe-4016-9d7f-88b69e8ab00a.v1.jpg"
"AVpfAKUTLJeJML430NmU",76,"Mizuno","","https://i5.walmartimages.com/asr/585af5a8-1ab9-4b56-a08c-eb0b2b9924a7_1.b225f3451b93d214d5ad458952978837.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfAsxFLJeJML430Z-E",76,"New Balance","Blue","https://i5.walmartimages.com/asr/38dac413-d814-4949-a8c5-29080946a895_1.6c46a25e92f341f7968da791740bc02f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfBtAuilAPnD_xTVLF",76,"Carlos by Carlos Santana","Silver,Pewter","https://i5.walmartimages.com/asr/5dfcdb61-8d9c-42ee-a60d-e8a405357bc0_1.d8bf294cbfc3dcfe9dcb4ec6004c4798.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,http://s1.shoes.com/images/br064/womens-carlos-by-carlos-santana-posy-pewter-493213_366_lt.jpg,http://s3.shoes.com/images/br064/womens-carlos-by-carlos-santana-posy-pewter-493213_366_sl.jpg,http://s2.shoes.com/images/br064/womens-carlos-by-carlos-santana-posy-pewter-493213_366_45.jpg,http://s3.shoes.com/images/br064/womens-carlos-by-carlos-santana-posy-pewter-493213_366_hl.jpg,http://s2.shoes.com/images/br064/womens-carlos-by-carlos-santana-posy-pewter-493213_366_tp.jpg,http://s2.shoes.com/images/br064/womens-carlos-by-carlos-santana-posy-pewter-493213_366_rt.jpg"
"AVpfE1OAilAPnD_xUZyY",76,"Tommy Bahama","","https://i5.walmartimages.com/asr/32f4af4f-144f-4780-8c1c-71365ede2336_1.feccce23d14ef6cc0a4135687ec80299.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpff8yJ1cnluZ0-l0q7",76,"Toe Warmers","","http://i5.walmartimages.com/dfw/dce07b8c-77cf/k2-_2fe8b30b-2901-4595-9bcc-95d95630a3b8.v1.jpg"
"AVpfImad1cnluZ0-epWX",76,"Isaac Mizrahi","","https://i5.walmartimages.com/asr/72615053-9aed-42ec-ba0e-37ed7d7b71fb_1.0c2d26c5a765651d318803cf23ee43e3.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfJgM8ilAPnD_xV-2N",76,"Frye","Brown","http://i.ebayimg.com/images/g/cmsAAOSwepJXVfoN/s-l300.jpg"
"AVpfkHiyilAPnD_xeEQb",76,"Bella Vita","","http://ll-us-i5.wal.co/dfw/dce07b8c-3b81/k2-_b32604fb-8896-4117-b370-8d2f8a55a88c.v1.jpg-01085c51edd76a86f9693a7f6d25599d7991bdf5-optim-450x450.jpg,http://i5.walmartimages.com/dfw/dce07b8c-12de/k2-_6fb3e7fe-d62d-46f7-ac2b-d3ce77085f58.v1.jpg,http://i5.walmartimages.com/dfw/dce07b8c-61e7/k2-_3a935190-3336-4fb2-b119-b922be9b03e3.v1.jpg"
"AVpflFuDLJeJML43_0qS",76,"Sebago","","https://i5.walmartimages.com/asr/14c24fa1-6193-46b9-a812-dbce14b83c6e_1.7b12deed00933cb8bf82b14bf86f0605.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfM4rHilAPnD_xXF_G",76,"VANS","White","https://i5.walmartimages.com/asr/8cd8a724-acbe-438f-b891-258a336d3dd5_1.608d4e9b58ed1f7c316fdb270d776dd1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfN1E11cnluZ0-gXz6",76,"patricia green","",""
"AVpfoA9pilAPnD_xfQNH",76,"Franco Sarto","","https://i5.walmartimages.com/asr/6594f420-d6ed-4259-817a-353a8cddf6ec_1.b571c26069d5a1dfdff1beea03bb7488.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfQKdQilAPnD_xYKjC",76,"Zigi Soho","","https://i5.walmartimages.com/asr/d6903c91-337c-4a9a-a20b-bc20cccfeb5c_1.836e8307129aa3a144e730e127b8b779.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfr2_w1cnluZ0-pYWZ",76,"Judith Ripka","Multicolor","https://i5.walmartimages.com/asr/9fb7b78d-16fe-42e5-9a46-515f758a2d03_1.04024ccd2cf42025a1b183b444f954a2.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfRGV81cnluZ0-hcxG",76,"Isaac Mizrahi","Gray","https://i5.walmartimages.com/asr/86439652-201d-44b7-8cae-e91b742826c4_1.2e1d1415e0f2fe3481e90039ffeaddb0.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfvowTilAPnD_xhe45",76,"Cobb Hill by New Balance","Blue","https://i5.walmartimages.com/asr/f1fcfd6e-147e-49a5-98f0-1809e8c47ae2_1.4baa720a9fe2008e0170bc50358b0b3f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfxAeU1cnluZ0-q3-M",76,"Nike","","https://i5.walmartimages.com/asr/b19c3eb8-78b3-4138-a37d-18d10fb55303_1.514cf6a7fa5efa56969dd53c5e88ec17.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpgBRR2LJeJML43HmPr",76,"TOMS","Gray","https://i5.walmartimages.com/asr/0ddeb9f6-0cbb-4637-bc11-5f4961aa36e5_1.98461c1224168a7089e3d8fd208f6aa5.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpgTKvaLJeJML43L-RR",76,"Liz Claiborne","","https://i5.walmartimages.com/asr/f3bf36e3-96bd-4564-af98-dd7a6c08c8f0_1.781b51d3a91f16eb8d49fa025ac5436a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,http://i5.walmartimages.com/asr/7a0b4be4-710d-4b3a-bb53-607d738b32c2_1.faf20a865cdf11da110a44d58dbca273.jpeg?odnHeight=450&odnWidth=450"
"AVpgu4dY1cnluZ0-5qho",76,"Franco Sarto","Brown","https://i5.walmartimages.com/asr/482cb950-710b-4df3-bf36-e1b0e255e677_1.9561a0c109ec57e50b75e5a2e765f32f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpgUHUpLJeJML43MMaE",76,"Marc Fisher","","https://i5.walmartimages.com/asr/96786a66-9aa9-4e2a-bd5a-d00d89bd885d_1.94b75f7824c288a2d821137218bf370e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,http://i5.walmartimages.com/dfw/dce07b8c-301e/k2-_6d0cedcd-1dea-492d-b4a2-e20182962a36.v2.jpg"
"AVphc2YO1cnluZ0-Coai",76,"TOMS","","https://i5.walmartimages.com/asr/378fdf39-58a3-4830-8904-a68b1640d9ef_1.f76c4d00e6f32e134dfbc3c94a7084ba.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVphg2bp1cnluZ0-DYH9",76,"Two Lips","Brown","https://i5.walmartimages.com/asr/cfc6e9b9-23e1-4d15-86e7-a9f002ab4644_1.335461b865f24be778412865f6ba58cd.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpidBMJ1cnluZ0-Na7Y",76,"Be Comfortable By Blondo","","https://i5.walmartimages.com/asr/4886499d-0ef2-4343-b0e3-737c26db6b40_1.4f00c8a2f0a191416fb7aad56c5fa0e3.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpe-NCdLJeJML43zhna",75,"Michael Kors","Silver","https://i5.walmartimages.com/asr/19d5f75a-86b3-4cac-acf8-acdcec716d7d_1.0793b57c92f2fd93282634ccf8f244c2.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpe4NwQ1cnluZ0-Y1FT",75,"TOMS","","https://i5.walmartimages.com/asr/8cc0593a-064c-432a-b33a-d611709ecf84_1.ced610f423ff3548094b435fefc4aa96.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpf3hEVilAPnD_xjsyz",75,"New Balance","White","https://i5.walmartimages.com/asr/e0e38aee-167e-4bcb-96ad-de8613d28f93_1.0d04bcda93b7d3a733f4ef2732c0de6e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpf3vrDilAPnD_xjwma",75,"SKECHERS","","https://i5.walmartimages.com/asr/3601c378-0577-4070-b5de-72e61d8f3156_1.a0f1e72749f5013b0055f61945b0bb78.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpf4ulpLJeJML43FeWP",75,"Halogen","",""
"AVpfABqV1cnluZ0-br-b",75,"Calvin Klein","Gray","https://i5.walmartimages.com/asr/8039fe47-befa-4212-a14f-79619852e910_1.2a337bebd5ba568655232df30b902abc.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfAD0PLJeJML430LSE",75,"G BY GUESS","","https://i5.walmartimages.com/asr/592aae18-7776-42c3-9118-23b68e40cdd0_1.dc4bd6f8186cac69e67f2dd84da2e3cc.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfAE1mLJeJML430Lqk",75,"Michael Kors","LEATHER","https://i5.walmartimages.com/asr/c6a50303-5635-4039-af1f-1a48ed262f7a_1.2211ce5f9cbdd49705b58eb134a69731.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfd9UA1cnluZ0-lQY7",75,"SUNROLAN","-White,-Blue,-Red,-Purple,-Lion","http://ecx.images-amazon.com/images/I/51Rep3ZZF5L._US40_.jpg,http://ecx.images-amazon.com/images/I/51Rep3ZZF5L._SY395_QL70_.jpg,http://ecx.images-amazon.com/images/I/51QyjW0-%2BUL._US40_.jpg"
"AVpfDFWgilAPnD_xTy3W",75,"Azura","Black,Orange","https://i5.walmartimages.com/asr/b2cadf38-831e-4956-818f-e7f1e4b8e972_1.45bc82079fb87b9018a3db319413953d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfgsvNilAPnD_xdDKC",75,"Helly Hansen","","https://i5.walmartimages.com/asr/79163445-c425-4d2b-a196-90a964c96c1f_1.04e83bf056031daa76295d24db062766.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfi2qGilAPnD_xdrCP",75,"Jessica Simpson","","https://i5.walmartimages.com/asr/2a370e96-a911-4448-84a5-ec46916ab03f_1.af6667a648b9781e79a4a49ff64b48b3.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfL-MALJeJML434PIW",75,"Nike","Black","https://i5.walmartimages.com/asr/176719e6-1381-4830-b889-f1f77a831b99_1.da521d1eada5b1c8f593c254655deb72.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfLMLsLJeJML433-ga",75,"Papillio","White","https://i5.walmartimages.com/asr/d0031ad0-4134-47a1-9a99-b2432758f3b6_1.edb222b2faf96179c366e152663014c4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfMNULLJeJML434UK_",75,"","Black,White","https://images-na.ssl-images-amazon.com/images/I/41elqyJil%2BL._SX300_QL70_.jpg,https://images-na.ssl-images-amazon.com/images/I/41elqyJil%2BL._SS40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51mOXkaOPaL._SS40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ZLLIV3puL._SS40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51-PKqjaiyL._SS40_.jpg"
"AVpfPdql1cnluZ0-g6gP",75,"Vionic","",""
"AVpfrDQ4ilAPnD_xgJAU",75,"Isaac Mizrahi","Gray","https://i5.walmartimages.com/asr/1c77d844-d4d6-42d9-b331-baa5f254155d_1.1601395f7d0f0bac661603b963faac64.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfSApUilAPnD_xYweN",75,"K-Swiss","",""
"AVpfX-eLilAPnD_xapOr",75,"Puma","",""
"AVpfXJjlilAPnD_xaZYG",75,"New Balance","","https://i5.walmartimages.com/asr/505bd842-929b-431a-a925-b522f8ced5c9_1.a06bc1155461892315fab309887340fb.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpg_DKJLJeJML43VQfq",75,"Berkemann","White","http://i.ebayimg.com/images/g/SvoAAOSwq7JUDwfq/s-l300.jpg"
"AVpgbsgVilAPnD_xsWk1",75,"Michael Michael Kors","Silver","http://i.ebayimg.com/images/g/y1YAAOSwYudXGRUp/s-l300.jpg"
"AVpgcZIFLJeJML43N-MS",75,"New Balance","BeigeNavyWhite","http://i.ebayimg.com/images/g/Ry8AAOSwWnFV-IIQ/s-l300.jpg"
"AVpgGabwLJeJML43I6qX",75,"VANS","Brown","https://i5.walmartimages.com/asr/4b062c57-db29-421b-a357-a7af1cea8c55_1.7693ced17fcd12d6a3a3c6971610c4c4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpggnlZLJeJML43O5BQ",75,"Easy Spirit","","https://i5.walmartimages.com/asr/37d82aa2-69a0-4aee-bdf7-38364123b39e_1.3bb8abc21c4eb1e54b1c32b6603c2ed1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpgr7KrLJeJML43RcyU",75,"Topshop","",""
"AVph6rO4LJeJML43gRN9",75,"Topshop","",""
"AVphCSG_LJeJML43V6FG",75,"ELLIE SHOES","Green,Brown","https://i5.walmartimages.com/asr/27df43e1-b5ee-4485-826b-d2c1cb60816b_1.6a7334ee407bf289e995217d06be1c18.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpiFPngilAPnD_xAia0",75,"SHOES FOR CREWS","","https://i5.walmartimages.com/asr/9547a136-f061-4b29-81b3-6c372eea2f94_1.fadf79b9ffdbbd3fce85bd12151f3f39.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpiTMXuLJeJML43kVhT",75,"","Black","https://images-na.ssl-images-amazon.com/images/I/31CI1zK02FL._SS40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31H0wgPmNyL._SY300_QL70_.jpg,https://images-na.ssl-images-amazon.com/images/I/31H0wgPmNyL._SS40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31P9qCDJM5L._SS40_.jpg,https://images-na.ssl-images-amazon.com/images/I/317GuiBIFmL._SS40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg,https://images-na.ssl-images-amazon.com/images/I/311utDEodRL._SS40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31gpC6Duo1L._SS40_.jpg"
"AVpjA0b9LJeJML43rIr7",75,"Easy Spirit","Black","https://i5.walmartimages.com/asr/d44177c8-c9c9-4421-a5ea-6e3171ad2e95_1.cf27d3c5833db839182b1dc2cbbb6114.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpe_j_q1cnluZ0-bhhr",74,"Dyeables","","https://i5.walmartimages.com/asr/f5bb634d-d240-4b86-bda4-7c2004a087ca_1.7278a6fffa1a650aae6de5a185d49fd9.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpe-IAMilAPnD_xSED2",74,"N.Y.L.A.","","https://i5.walmartimages.com/asr/8236f272-c489-476a-9df8-f76b0e2e8702_1.ee9431f7a115287c00a65f80b4026499.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpe5Pwz1cnluZ0-ZO5c",74,"Saucony","BerryRedSlime","http://s3.shoes.com/images/br010/womens-saucony-endorphin-ld4-citron-white-pink-364759_366_sl.jpg,http://s1.shoes.com/images/br010/womens-saucony-endorphin-ld4-citron-white-pink-364759_366_lt.jpg,http://s3.shoes.com/images/br010/womens-saucony-endorphin-ld4-citron-white-pink-364759_366_rt.jpg,http://s3.shoes.com/images/br010/womens-saucony-endorphin-ld4-citron-white-pink-364759_366_hl.jpg,http://s2.shoes.com/images/br010/womens-saucony-endorphin-ld4-citron-white-pink-364759_366_tp.jpg,http://s2.shoes.com/images/br010/womens-saucony-endorphin-ld4-citron-white-pink-364759_366_45.jpg,https://i5.walmartimages.com/asr/bf3eb3fb-2eb8-4568-8029-43dc2fa753cd_1.9cb367fd011eae0556194746842c05f0.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpe7nlu1cnluZ0-aHC1",74,"Brianna Leigh","White","https://i5.walmartimages.com/asr/c695a3cf-7a4b-47fe-87b0-2785e7cc5070_1.38e4362da223c32bf1ad465f598e8114.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpf21Z3LJeJML43E_bE",74,"Marc Fisher","Black,Black Multi Leather","https://i5.walmartimages.com/asr/d859b134-a556-4a3e-b3a8-6247c144d0e9_1.fbaadeaf985e8b41f3ff5643b9d7c7b8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,http://s1.shoes.com/images/br597/womens-marc-fisher-joy-black-leather-488917_366_tp.jpg,http://s2.shoes.com/images/br597/womens-marc-fisher-joy-black-leather-488917_366_45.jpg,http://s3.shoes.com/images/br597/womens-marc-fisher-joy-black-leather-488917_366_hl.jpg,http://s1.shoes.com/images/br597/womens-marc-fisher-joy-black-leather-488917_366_sl.jpg,http://s3.shoes.com/images/br597/womens-marc-fisher-joy-black-leather-488917_366_rt.jpg,http://s1.shoes.com/images/br597/womens-marc-fisher-joy-black-leather-488917_366_lt.jpg"
"AVpf3ZM_1cnluZ0-srny",74,"Nine West","Black","https://i5.walmartimages.com/asr/68b5926d-4ce2-43e6-acda-f19b9a00db5b_1.01ae91ee33053ca1b9c3b3c562e3d2dc.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
